(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B09KS5M1P8,B0B72CH4FY,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, s, Regular, Raphael)",TMNTShirt-Youth-Raphael-S,60,1,0.04%,0.06%,80,2,0.04%,0.08%,94.74%,100.00%,10,0,16.67%,0.00%,$199.50,$0.00,10,0
B07CBSCYDF,B000YY4LIY,Peanuts Charlie Brown Costume T-Shirt (Adult X-Large),Peanuts001-XL,73,2,0.05%,0.11%,87,2,0.04%,0.08%,100.00%,0.00%,9,0,12.33%,0.00%,$197.55,$0.00,9,0
B07CBCX8VV,B001C40Y2C,"The Office Michael Scott's Fun Run Race Blue T-Shirt Tee, X-Large",Office008-XL,140,0,0.09%,0.00%,168,0,0.08%,0.00%,99.38%,0.00%,9,0,6.43%,0.00%,$169.11,$0.00,9,0
B0026PNI8I,B0026POOT0,The Big Lebowski Kaoru Betto Baseball Raglan T-Shirt (Adult X-Large) White,bigl012-XL,37,0,0.02%,0.00%,52,0,0.03%,0.00%,93.33%,0.00%,9,0,24.32%,0.00%,$260.55,$0.00,9,0
B07BS3YC9C,B007W58NMI,Arrested Development Distressed Bluth's Original Frozen Banana Royal Blue Heather Mens T-shirt (Adult X-Large),arrested011-XL,63,3,0.04%,0.17%,77,4,0.04%,0.17%,92.06%,33.33%,10,0,15.87%,0.00%,$219.50,$0.00,9,0
B07CKFHYJT,B00BJQKB9E,Step Brothers Pablo Cruise Adult Gray and Maroon Raglan T-Shirt (Medium),stepbros010-M,70,2,0.05%,0.11%,77,2,0.04%,0.08%,97.18%,100.00%,10,0,14.29%,0.00%,$249.50,$0.00,9,0
B07BZDXRQC,B00CP8M0GM,Adult M&M’S Character Big Face T-Shirt,mm001Nred-M,78,1,0.05%,0.06%,102,1,0.05%,0.04%,98.91%,100.00%,11,0,14.10%,0.00%,$252.45,$0.00,9,0
B00DNGZ96S,B00DNGYYNM,Teenage Mutant Ninja Turtles TMNT Donatello Costume Green T-Shirt with Purple Eye Mask (Adult Large),tmnt045Don-L,80,2,0.05%,0.11%,104,5,0.05%,0.21%,97.98%,100.00%,9,2,11.25%,100.00%,$197.11,$43.46,9,2
B07BV15X7N,B00FZ3LQE6,"Power Rangers Baby Ranger Costume Romper Onesie (6-12 Months, Pink)",powerrangers018pink-6/12,100,2,0.06%,0.11%,122,2,0.06%,0.08%,98.90%,0.00%,9,0,9.00%,0.00%,$179.55,$0.00,9,0
B07BNJCCVN,B01596A662,Sheriff Woody Cowboy Costume Shirt (Large/X-Large) Multicolored,woodycostumeshirt-FBA-L-XL,77,2,0.05%,0.11%,91,2,0.05%,0.08%,97.67%,100.00%,9,0,11.69%,0.00%,$314.55,$0.00,9,0
B07BNVPY2K,B01JSFN2Y8,DC Comics Suicide Squad Harley Quinn DELUXE Sequins Panty (Small) Red/Blue,suicidesquad004-FBA-S,330,4,0.21%,0.22%,456,6,0.23%,0.25%,98.19%,100.00%,9,0,2.73%,0.00%,$260.55,$0.00,9,0
B072K9Y1SC,B01M16CG9F,Pro Wrestling Costume Boots (Medium White),wrestlingboots-MW,163,1,0.10%,0.06%,204,1,0.10%,0.04%,97.96%,100.00%,9,0,5.52%,0.00%,$539.91,$0.00,9,0
B07C9RDZW5,B07BTJRQWP,Hulk Hogan Hulkamania Sunglasses Yellow,hulkglassesN-yellow,53,1,0.03%,0.06%,65,1,0.03%,0.04%,98.33%,100.00%,9,0,16.98%,0.00%,$143.55,$0.00,9,0
B08JZGFKGH,B07GJWVGTD,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Leonardo,Large)",tmnt016-Leo-Mens-L,"1,083",17,0.70%,0.96%,"1,495",27,0.75%,1.14%,9.99%,11.11%,12,0,1.11%,0.00%,$239.40,$0.00,9,0
B08JZGFKGH,B07GJXT48C,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Raphael,XXL)",tmnt016-Raph-Mens-2XL,354,5,0.23%,0.28%,459,5,0.23%,0.21%,38.17%,25.00%,9,0,2.54%,0.00%,$179.55,$0.00,9,0
B08JZGFKGH,B07GJXTLZP,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Raphael,Medium)",tmnt016-Raph-Mens-M,822,12,0.53%,0.67%,"1,086",17,0.54%,0.72%,8.94%,0.00%,9,0,1.09%,0.00%,$179.55,$0.00,9,0
B07VPR97D6,B07VPR97D6,Costume Agent Jessie Cowboy Cowgirl Chaps Halloween & Cosplay Costume Accessory for Adults - White,100950-CowboyChaps1,482,8,0.31%,0.45%,650,9,0.32%,0.38%,98.46%,88.89%,9,1,1.87%,12.50%,$413.09,$45.49,9,1
B07XYDVKMS,B07XYDVKMS,Viking Furry Blue Hat Helmet Adult Halloween Costume Accessory,100600-BlueVikingHelmet,93,4,0.06%,0.22%,119,5,0.06%,0.21%,99.16%,100.00%,10,0,10.75%,0.00%,$219.50,$0.00,9,0
B07YZV1VQF,B07YZV1VQF,Unisex Macho Man Professional Wrestler Bandana Halloween Cosplay Costume Accessory,101001-MachoManBandana,71,1,0.05%,0.06%,83,1,0.04%,0.04%,98.80%,100.00%,9,0,12.68%,0.00%,$107.55,$0.00,9,0
B08LQMJN5L,B08LQQTDXC,"Power Rangers White Costume T-Shirt(White,Medium)",PowerRangers-White-SLShirt-M,139,0,0.09%,0.00%,168,0,0.08%,0.00%,49.34%,0.00%,9,0,6.47%,0.00%,$179.55,$0.00,9,0
B09DXKDKB8,B09DXKWX1P,"Power Rangers Mighty Morphin Red Boys Youth Armor Costume T-Shirt (SM, Red)",PRangersShirtYouth-Red-S,73,0,0.05%,0.00%,85,0,0.04%,0.00%,97.53%,0.00%,9,0,12.33%,0.00%,$179.55,$0.00,9,0
B09DXKDKB8,B09DXKZTQM,"Power Rangers Mighty Morphin Pink Boys Youth Armor Costume T-Shirt(XS, Pink)",PRangersShirtYouth-Pink-XS,139,2,0.09%,0.11%,159,2,0.08%,0.08%,98.85%,100.00%,9,0,6.47%,0.00%,$179.55,$0.00,9,0
B09JL8BRXY,B09JL7MJD5,"American Marketing Ent Bluey Ready for Adventure Boys Halloween Costume Pajamas Cosplay (6), Blue",QF009BBSTV-BlueyPajamas-6,178,1,0.11%,0.06%,239,1,0.12%,0.04%,93.12%,100.00%,9,0,5.06%,0.00%,$269.55,$0.00,9,0
B0BGVMPWHQ,B0BGVMPWHQ,Golfing Colorful Judge Smails Halloween Costume Fedora Hat,220930-CaddyShackHat,118,4,0.08%,0.22%,163,7,0.08%,0.30%,99.39%,100.00%,9,0,7.63%,0.00%,$269.55,$0.00,9,0
B0BKTG5GTZ,B0BKTJJ5DZ,Kool Aid Trek Day Tie Dye T-Shirt for Mens and Womens Multicolor,HEKA00ZMSC-KoolAidShirt-S,47,0,0.03%,0.00%,56,0,0.03%,0.00%,96.30%,0.00%,11,0,23.40%,0.00%,$110.00,$0.00,9,0
B07CRL3XFJ,B000HQAXEA,"Hulk Hogan ""hulkamania"" Sleeveless T-shirt Gold [Apparel] Size: Small",hulk003-S,240,5,0.15%,0.28%,301,7,0.15%,0.30%,97.67%,85.71%,9,0,3.75%,0.00%,$224.55,$0.00,8,0
B07CKDD29N,B0019CEOXC,Rocky Balboa Apollo Movie Boxing American Flag Shorts (Large) Multicolor,ApolloShorts-L,214,1,0.14%,0.06%,270,1,0.13%,0.04%,99.23%,0.00%,8,0,3.74%,0.00%,$159.60,$0.00,8,0
B001GN1H0M,B001GN1H0M,BATMAN Halloween Costume Cosplay The Dark Knight Jok Aer Playing Cards Accessory,jokercards,297,5,0.19%,0.28%,395,6,0.20%,0.25%,94.43%,100.00%,8,0,2.69%,0.00%,$135.60,$0.00,8,0
B07CKW1C13,B002M3WNV2,"The Hangover Alan Human Tree Dark Khaki Adult Costume T-Shirt Tee, Large",junk187-L,209,4,0.13%,0.22%,275,5,0.14%,0.21%,39.18%,60.00%,8,0,3.83%,0.00%,$199.60,$0.00,8,0
B07C6DR6BY,B002X5SU9I,Jack Daniel's Whiskey Old No. 7 Tenessee Label Adult Black T-Shirt (XX-Large),JackDaniels001-MensShirt-XXL,50,0,0.03%,0.00%,59,0,0.03%,0.00%,96.23%,0.00%,8,0,16.00%,0.00%,$183.60,$0.00,8,0
B07BTW25WY,B0039VOALM,Costume Agent Big Trouble Little China Fu Manchu White Men's Tank Top (XX-Large),btlc004-XXL,66,1,0.04%,0.06%,86,1,0.04%,0.04%,100.00%,100.00%,8,0,12.12%,0.00%,$183.60,$0.00,8,0
B009KMCL6K,B005EHIUMO,Adult Unisex Futurama Classic TV Cartoon Series Faded Planet Express T-Shirt Black,Futurama003-L,123,2,0.08%,0.11%,145,2,0.07%,0.08%,97.81%,100.00%,8,0,6.50%,0.00%,$171.60,$0.00,8,0
B005K0V6EO,B005K0V6EO,Adult Unisex Hulk Hogan Hulkamania Pro Wrestler Manic Halloween Costume Wig,wmw001,117,4,0.08%,0.22%,145,4,0.07%,0.17%,97.93%,75.00%,8,0,6.84%,0.00%,$199.60,$0.00,8,0
B07CR1X62V,B009OL32A6,The Heavyweights Tony Perkis Power Camp Hope Black Adult Sleeveless Tank Top (Adult X-Large),heavyweights001TANK-XL,101,1,0.06%,0.06%,129,1,0.06%,0.04%,96.90%,100.00%,8,0,7.92%,0.00%,$151.60,$0.00,8,0
B07CKFHYJT,B00BJQKC16,Step Brothers Pablo Cruise Adult Gray and Maroon Raglan T-Shirt (Adult Large),stepbros010-L,63,2,0.04%,0.11%,75,2,0.04%,0.08%,98.57%,100.00%,8,0,12.70%,0.00%,$199.60,$0.00,8,0
B07BZDXRQC,B00CP8M3MS,M&M M&M's Candy Blue Silly Character Face Adult T-Shirt (X-Large),mm001Nblu-XL,77,2,0.05%,0.11%,107,4,0.05%,0.17%,92.93%,100.00%,8,0,10.39%,0.00%,$183.60,$0.00,8,0
B00DNGZ96S,B00DNGZ2CO,Teenage Mutant Ninja Turtles TMNT Michelangelo Costume Green T-Shirt with Orange Eye Mask (Adult Large),tmnt045Mike-L,56,2,0.04%,0.11%,79,11,0.04%,0.47%,85.71%,0.00%,8,3,14.29%,150.00%,$174.94,$65.19,8,3
B09542LZPC,B00FBPL73S,"Ripple Junction Average Joes Dodgeball Costume 2 Pcs - Adult Yellow Jersey from Dodgeball Movie | Halloween Costume for Men & Women | Cosplay, Roleplay, Comic Con & Halloween Sports Costume",dodgeball003-XL,169,1,0.11%,0.06%,225,3,0.11%,0.13%,95.33%,100.00%,8,1,4.73%,100.00%,$364.47,$44.54,8,1
B07BV15X7N,B00FZ3LT8Y,Power Rangers Red Baby Ranger Costume Romper Onesie (0-6 Months),powerrangers018red-0/6,134,0,0.09%,0.00%,158,0,0.08%,0.00%,97.62%,0.00%,8,0,5.97%,0.00%,$159.60,$0.00,8,0
B0147HQ3WA,B0145Q36OQ,Where's Waldo DELUXE Costume Set (Adult X-Large),waldocostumeDELUXE-FBA-XL,28,1,0.02%,0.06%,42,1,0.02%,0.04%,75.68%,0.00%,8,0,28.57%,0.00%,$239.60,$0.00,8,0
B0189UA9LM,B0189UA9LM,Gas Monkey Garage Adult Black Adjustable Snapback Hat,gasmonkeyhat001,64,0,0.04%,0.00%,85,0,0.04%,0.00%,94.12%,0.00%,8,0,12.50%,0.00%,$159.60,$0.00,8,0
B07C2P6CHX,B01JGPD4P2,Metallica Beavis & Butthead Logo Adult Blue T-Shirt (Adult XX-Large),metallica003-XXL,69,1,0.04%,0.06%,78,1,0.04%,0.04%,95.65%,100.00%,9,0,13.04%,0.00%,$215.55,$0.00,8,0
B072K9Y1SC,B01M0UQKL2,Pro Wrestling Costume Boots (Medium Black),wrestlingboots-MB,187,1,0.12%,0.06%,220,1,0.11%,0.04%,98.56%,100.00%,8,0,4.28%,0.00%,$479.92,$0.00,8,0
B07BRLMRFZ,B07BS1YJGN,"Costume Agent Hulkamani Logo Snapsuit Infant Baby Romper (12 months, Red)",hulk007N-12,50,0,0.03%,0.00%,62,0,0.03%,0.00%,100.00%,0.00%,8,0,16.00%,0.00%,$151.60,$0.00,8,0
B07BRZNC83,B07C9GXRXT,Hulk Hogan Hulkamania Sleeveless Red T-Shirt (Adult X-Large),hulk003redN-XL,73,1,0.05%,0.06%,88,1,0.04%,0.04%,92.94%,100.00%,8,0,10.96%,0.00%,$199.60,$0.00,8,0
B07FK33CZ5,B07FK246XG,NWO New World Order Red Ink Adult Black T-Shirt (Large),nwo003-L,63,1,0.04%,0.06%,79,2,0.04%,0.08%,98.65%,100.00%,10,0,15.87%,0.00%,$219.50,$0.00,8,0
B07GBKJVJF,B07GBJQ76X,Star Wars Imperial Officer Metal Aplique Twil Cap (Olive),ImperialOfficerCap-ECSW2060TV-Olive,240,1,0.15%,0.06%,336,2,0.17%,0.08%,99.11%,100.00%,11,0,4.58%,0.00%,$197.45,$0.00,8,0
B08JZGFKGH,B07GJXTJFL,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Michelangelo,Large)",tmnt016-Mike-Mens-L,804,8,0.52%,0.45%,"1,050",14,0.52%,0.59%,19.22%,0.00%,8,0,1.00%,0.00%,$159.60,$0.00,8,0
B08JZGFKGH,B07GJYQYT8,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Leonardo,X-Large)",tmnt016-Leo-Mens-XL,"1,203",15,0.77%,0.84%,"1,664",16,0.83%,0.68%,10.10%,7.14%,8,0,0.67%,0.00%,$159.60,$0.00,8,0
B084PZDKRH,B07GSG8ZHL,Costume Agent Personalized Add Your Own Image Custom Adult Sublimation Capes White,CustomSublimationCape-BlackWhite,238,5,0.15%,0.28%,348,6,0.17%,0.25%,98.52%,100.00%,10,1,4.20%,20.00%,$229.27,$22.72,8,1
B07H4Y8HRF,B07H4Y8HRF,Jughead Jones Adult Costume Cosplay Beanie Hat Brown,RiverdaleHat001,100,0,0.06%,0.00%,143,0,0.07%,0.00%,84.62%,0.00%,9,0,9.00%,0.00%,$143.55,$0.00,8,0
B07H4ZXX3F,B07H4YSWZZ,Giraffe Inflatable Halloween Costume Cosplay Jumpsuit (Adult),InflatableGiraffe-Adult,113,1,0.07%,0.06%,135,1,0.07%,0.04%,95.16%,100.00%,9,0,7.96%,0.00%,$359.91,$0.00,8,0
B07JD991N3,B07JBKN118,Nickelodeon Boys Henry Danger Costume Pajama Set (Boys Size 8),HenryDangerSet-BLLTV-8,501,4,0.32%,0.22%,653,6,0.33%,0.25%,99.08%,100.00%,9,0,1.80%,0.00%,$251.55,$0.00,8,0
B0887M6B4H,B0887LFPN8,Hollywood Champion Adult White T-Shirt,3001-White-ChampionShirt-M,33,0,0.02%,0.00%,41,0,0.02%,0.00%,100.00%,0.00%,8,0,24.24%,0.00%,$183.60,$0.00,8,0
B0933PQFMK,B0933PQFMK,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, m, Regular, Donatello)",TMNTShirt-Youth-Donatello-M,24,1,0.02%,0.06%,28,1,0.01%,0.04%,96.43%,100.00%,8,0,33.33%,0.00%,$159.60,$0.00,8,0
B09H8FK5MN,B09H8X1FZG,"Boxing Robe and Shorts Halloween Costume Cosplay for Kids Custom Satin Boxer Cloak (American Flag, Blank (Not Custom))",220846-BoxingRobeKids-Flag,118,3,0.08%,0.17%,160,3,0.08%,0.13%,96.58%,100.00%,22,0,18.64%,0.00%,$658.90,$0.00,8,0
B09KS8CDXM,B09KS7VKZ3,It's Always Sunny in Philadelphia Paddy's Irish Pub Adjustable Hat (Dark Green),SUHT2185-PaddysHat-DarkGreen,76,1,0.05%,0.06%,116,1,0.06%,0.04%,93.75%,100.00%,8,0,10.53%,0.00%,$199.60,$0.00,8,0
B09S7XZKMZ,B09S7NT224,Super Hero Cape Kids Dress Up Costume Add Your Name Personalized Custom Capes (Blue Shield),custom-KidsCape-CptAmerica,78,3,0.05%,0.17%,111,4,0.06%,0.17%,100.00%,100.00%,8,0,10.26%,0.00%,$199.60,$0.00,8,0
B0BBH9BFF5,B0BBH9BFF5,Adult Unisex Allan Las Vegas Party Hangover Movie Deluxe Halloween Costume Beard Brown,1256-HangoverBeard,71,0,0.05%,0.00%,86,0,0.04%,0.00%,95.35%,0.00%,8,0,11.27%,0.00%,$159.60,$0.00,8,0
B0BGQLJVDB,B0BGQPD86B,"Christmas Green Monster Furry Jumpsuit Shoes Gloves and Mask Halloween Costume Cosplay (Green Monster Standard Mask, L/XL)",GreenMonsterSuit-Mask1-L-XL,157,2,0.10%,0.11%,236,2,0.12%,0.08%,96.14%,100.00%,8,0,5.10%,0.00%,$419.65,$0.00,8,0
B0BKTG5GTZ,B0BKTGQBXZ,Kool Aid Trek Day Tie Dye T-Shirt for Mens and Womens Multicolor,HEKA00ZMSC-KoolAidShirt-L,300,3,0.19%,0.17%,357,3,0.18%,0.13%,97.17%,100.00%,8,0,2.67%,0.00%,$80.00,$0.00,8,0
B07CG7FJWP,B000BTD78W,"Sanford and Son ""5 across yo lip"" T-shirt Black,XX-Large,Black",sanford068-XXL,37,1,0.02%,0.06%,51,1,0.03%,0.04%,96.00%,100.00%,7,0,18.92%,0.00%,$139.65,$0.00,7,0
B07CBCX8VV,B001C44FDG,"The Office Michael Scott's Fun Run Race Blue T-Shirt Tee, Medium",Office008-M,55,0,0.04%,0.00%,71,0,0.04%,0.00%,91.94%,0.00%,8,0,14.55%,0.00%,$240.00,$0.00,7,0
B07C6DR6BY,B002X5ODG2,Jack Daniel's Whiskey Old No. 7 Tenessee Label Adult Black T-Shirt (Medium),JackDaniels001-MensShirt-M,200,1,0.13%,0.06%,275,1,0.14%,0.04%,46.11%,0.00%,7,0,3.50%,0.00%,$160.65,$0.00,7,0
B07CP4MWG5,B003TX5E56,Legends of the Hidden Temple Blue Barracudas Adult Costume T-Shirt Tee,legendstempleblue-L,35,0,0.02%,0.00%,51,0,0.03%,0.00%,97.92%,0.00%,9,0,25.71%,0.00%,$152.55,$0.00,7,0
B07CP4MWG5,B003TX79RW,Legends of the Hidden Temple Purple Parrots Adult Costume T-Shirt Tee,legendstemplepurp-M,33,1,0.02%,0.06%,45,1,0.02%,0.04%,93.02%,100.00%,7,0,21.21%,0.00%,$118.65,$0.00,7,0
B075LLWNXF,B003VVH2LA,Plumtree Scott Pilgrim Band Logo Gold T-Shirt Tee (Large),plumtree001-L,152,0,0.10%,0.00%,180,0,0.09%,0.00%,97.13%,0.00%,7,1,4.61%,0.00%,$174.65,$24.95,7,1
B07BR96LSZ,B005MZ6W7S,TV Store Scott Pilgrim vs. The World Ramona Flowers Star Circle Messenger Bag (Hunter Green/Navy),scottpilgrimramonabag-Green/Navy,376,2,0.24%,0.11%,536,2,0.27%,0.08%,97.12%,100.00%,7,0,1.86%,0.00%,$335.93,$0.00,7,0
B07BHZCF1V,B00BMVIR0G,Hulkamania Red and Yellow Tie-Dye Wrestling Legging Tights Pants (Adult Medium),hulkpants001-M,54,0,0.03%,0.00%,77,0,0.04%,0.00%,98.61%,0.00%,7,0,12.96%,0.00%,$188.65,$0.00,7,0
B00DNGZ96S,B00DNGYRFM,Teenage Mutant Ninja Turtles TMNT Leonardo Costume Green T-Shirt with Blue Eye Mask (Adult Medium),tmnt045Leo-M,41,1,0.03%,0.06%,56,1,0.03%,0.04%,100.00%,100.00%,7,0,17.07%,0.00%,$153.65,$0.00,7,0
B00DNGZ96S,B00DNGYV62,Teenage Mutant Ninja Turtles TMNT Raphael Costume Green T-Shirt with Red Eye Mask (Adult Large),tmnt045Raph-L,58,2,0.04%,0.11%,72,5,0.04%,0.21%,90.48%,100.00%,7,2,12.07%,100.00%,$153.21,$43.46,7,2
B07CKNSJPS,B00JHLXYDI,Fifth Sun NASA Logo Adult Black T-Shirt (Adult Large),nasa002-L,89,2,0.06%,0.11%,107,3,0.05%,0.13%,91.11%,100.00%,7,0,7.87%,0.00%,$118.65,$0.00,7,0
B07BTW25WY,B01GW4VYOS,Costume Agent Big Trouble Little China Fu Manchu White Men's Tank Top (XXX-Large),btlc004-3XL,37,0,0.02%,0.00%,58,0,0.03%,0.00%,76.47%,0.00%,7,0,18.92%,0.00%,$160.65,$0.00,7,0
B07C2P6CHX,B01JGPD3MG,Metallica Logo Blue T-Shirt (Adult Medium),metallica003-M,99,1,0.06%,0.06%,141,1,0.07%,0.04%,95.49%,100.00%,7,0,7.07%,0.00%,$167.65,$0.00,7,0
B07C2P6CHX,B01JGPD3XA,Metallica Logo Blue T-Shirt (Adult X-Large),metallica003-XL,130,0,0.08%,0.00%,153,0,0.08%,0.00%,97.44%,0.00%,7,0,5.38%,0.00%,$167.65,$0.00,7,0
B01L2EGI58,B01L2EGI58,Rocky Black Italian Stallion Boxer Shorts (Adult Medium),rockyshorts-M,188,0,0.12%,0.00%,278,0,0.14%,0.00%,96.40%,0.00%,7,0,3.72%,0.00%,$146.65,$0.00,7,0
B01LYU5VOK,B01LYU5VOK,Alice in Wonderland Mad Hatter Purse,madhatterpurse001,459,4,0.30%,0.22%,581,6,0.29%,0.25%,97.59%,100.00%,7,0,1.53%,0.00%,$209.65,$0.00,7,0
B01LZDDTNV,B01M1BSPIX,Rowdy Piper T-shirt and Kilt Costume Set (Adult XX-Large),hotrodcostumeset-2X,40,2,0.03%,0.11%,48,2,0.02%,0.08%,95.45%,100.00%,7,0,17.50%,0.00%,$209.65,$0.00,7,0
B01N234XUD,B01N234XUD,Metallica Logo Blue T-Shirt (Adult XXX-Large),metallica003-3XL,207,2,0.13%,0.11%,235,2,0.12%,0.08%,97.87%,100.00%,7,0,3.38%,0.00%,$167.65,$0.00,7,0
B0777PZDC5,B0777MHCJQ,Dr Who Tardis Lounge Pants (XX-Large),DW0185-TardisGridLoungePants-2XL,142,1,0.09%,0.06%,194,2,0.10%,0.08%,95.88%,100.00%,9,0,6.34%,0.00%,$161.55,$0.00,7,0
B07FK33CZ5,B07FK4PQ86,NWO New World Order Red Ink Adult Black T-Shirt (Medium),nwo003-M,62,1,0.04%,0.06%,72,1,0.04%,0.04%,98.57%,100.00%,8,0,12.90%,0.00%,$175.60,$0.00,7,0
B09JZSGM8C,B07G3HQPV1,Costume Agent Dreadlocks Dreads Dreadlock Caveman Surfer DUDE RASTA WIG,BrownDreadlocks-1230,201,3,0.13%,0.17%,276,3,0.14%,0.13%,94.57%,100.00%,7,0,3.48%,0.00%,$160.65,$0.00,7,0
B08JZGFKGH,B07GJXVJX7,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Michelangelo,Medium)",tmnt016-Mike-Mens-M,638,8,0.41%,0.45%,840,10,0.42%,0.42%,21.91%,12.50%,7,0,1.10%,0.00%,$139.65,$0.00,7,0
B08JZGFKGH,B07GK9B91K,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Donatello,Medium)",tmnt016-Don-Mens-M,649,11,0.42%,0.62%,840,19,0.42%,0.80%,15.82%,15.38%,7,0,1.08%,0.00%,$139.65,$0.00,7,0
B07JGYY715,B07JGYY715,Halloween Costume Accessory Hollywood Black Bandana,hollywoodbandana,77,0,0.05%,0.00%,101,0,0.05%,0.00%,96.04%,0.00%,7,0,9.09%,0.00%,$83.65,$0.00,7,0
B07WTPNKY2,B07WTRHLXF,Hot Dog Chub Suit Inflatable Halloween Costume (Adult),220077-HotDogChubSuit-Adult,30,2,0.02%,0.11%,38,3,0.02%,0.13%,100.00%,100.00%,7,1,23.33%,50.00%,$349.43,$49.49,7,1
B07XHP25VK,B07XHP25VK,Sherriff Woody Cowboy Cartoon Character Halloween Costume Accessory Gold Badge,SheriffWoodyBadge,105,3,0.07%,0.17%,132,4,0.07%,0.17%,96.21%,100.00%,7,0,6.67%,0.00%,$41.65,$0.00,7,0
B08LDVVLHK,B07YX94S4T,Indiana J Holy Grail Cup Replica Halloween Costume Cosplay Prop (1 Pack),IndianaJHolyGrailCup,120,0,0.08%,0.00%,149,0,0.07%,0.00%,97.30%,0.00%,7,0,5.83%,0.00%,$104.65,$0.00,7,0
B083QQY4X4,B083QPPJC8,Costume Agent 90's Modern Life Button Down Shirt Blue,204089-ModernLife-M,76,2,0.05%,0.11%,100,2,0.05%,0.08%,96.63%,100.00%,7,0,9.21%,0.00%,$237.65,$0.00,7,0
B084PZDKRH,B084Q3J9LV,Costume Agent Personalized Add Your Own Image Custom Adult Sublimation Capes Black,CustomSublimationCape-Black,194,6,0.12%,0.34%,263,10,0.13%,0.42%,98.02%,100.00%,7,0,3.61%,0.00%,$160.65,$0.00,7,0
B08LQMJN5L,B08LQT1HGG,"Power Rangers Red Costume T-Shirt(Red,X-Large)",PowerRangers-Red-SLShirt-XL,148,4,0.10%,0.22%,193,5,0.10%,0.21%,20.22%,0.00%,7,0,4.73%,0.00%,$139.65,$0.00,7,0
B09GP6SRLY,B09BS5ZRXM,"Disguise womens Mary Sanderson Costume, Deluxe Official Hocus Pocus Mary Dress Adult Sized Costumes, As Shown, Women s Size Plus 18-20",109019B-HocusPocusMARYCostume-XL,65,2,0.04%,0.11%,77,2,0.04%,0.08%,93.94%,100.00%,7,0,10.77%,0.00%,$279.65,$0.00,7,0
B09DXKDKB8,B09DXKCZW7,"Power Rangers Mighty Morphin Red Boys Youth Armor Costume T-Shirt (MD, Red)",PRangersShirtYouth-Red-M,74,1,0.05%,0.06%,86,1,0.04%,0.04%,91.25%,0.00%,7,0,9.46%,0.00%,$139.65,$0.00,7,0
B0B1JJVZFV,B0B1JL3JZZ,"Custom Blanket with Personalized Photo and Name Superhero Fleece Blankets (Spider, 30x40 Fleece)",SHero-30x40fleece-Spider,341,3,0.22%,0.17%,487,4,0.24%,0.17%,97.93%,100.00%,7,0,2.05%,0.00%,$265.65,$0.00,7,0
B0B72DPVB2,B0B72DPVB2,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, s, Regular, Michelangelo)",TMNTShirt-Youth-Mike-S,37,0,0.02%,0.00%,50,0,0.02%,0.00%,84.00%,0.00%,7,0,18.92%,0.00%,$139.65,$0.00,7,0
B0BBHDTHX5,B0BBH9PM32,Ninja Super Hero Turtle Eye Mask Halloween Costume Cosplay (Blue),103013-TmntEyeMask-Blue,63,1,0.04%,0.06%,85,1,0.04%,0.04%,93.75%,100.00%,7,0,11.11%,0.00%,$41.65,$0.00,7,0
B09KS5M1P8,B0BG67GSDX,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, m, Regular, Raphael)",TMNTShirt-Youth-Raphael-M,32,0,0.02%,0.00%,48,0,0.02%,0.00%,87.50%,0.00%,7,0,21.88%,0.00%,$139.65,$0.00,7,0
B0BGMDXHGL,B0BGMDTWMN,"Bel Air Prince Green Shirt, Shorts and Hat Halloween Costume Cosplay",220901-FreshPrinceCostume-XL,123,1,0.08%,0.06%,155,2,0.08%,0.08%,96.58%,100.00%,7,0,5.69%,0.00%,$342.93,$0.00,7,0
B0BGQK9RPM,B0BGQK9RPM,Space Balls Barf Halloween Costume Accessory Wig,1258-SpaceBallsBarfWig,53,0,0.03%,0.00%,74,0,0.04%,0.00%,98.65%,0.00%,7,0,13.21%,0.00%,$174.65,$0.00,7,0
