(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B07CP4MWG5,B003TX5E56,Legends of the Hidden Temple Blue Barracudas Adult Costume T-Shirt Tee,legendstempleblue-L,22,0,0.03%,0.00%,34,0,0.03%,0.00%,97.06%,0.00%,8,0,36.36%,0.00%,$135.60,$0.00,6,0
B075LLWNXF,B003VVH2LA,Plumtree Scott Pilgrim Band Logo Gold T-Shirt Tee (Large),plumtree001-L,134,0,0.15%,0.00%,155,0,0.14%,0.00%,96.67%,0.00%,6,1,4.48%,0.00%,$149.70,$24.95,6,1
B07BS3YC9C,B007W58NMI,Arrested Development Distressed Bluth's Original Frozen Banana Royal Blue Heather Mens T-shirt (Adult X-Large),arrested011-XL,41,3,0.05%,0.31%,50,4,0.04%,0.30%,88.10%,33.33%,6,0,14.63%,0.00%,$131.70,$0.00,6,0
B009Q73R1M,B009Q73R1M,Caddyshack Bushwood Country Club Golf White Baseball Hat,caddyshackhat002,179,1,0.21%,0.10%,251,1,0.22%,0.08%,22.31%,0.00%,6,0,3.35%,0.00%,$137.70,$0.00,6,0
B07CKFHYJT,B00BJQKB9E,Step Brothers Pablo Cruise Adult Gray and Maroon Raglan T-Shirt (Medium),stepbros010-M,50,1,0.06%,0.10%,55,1,0.05%,0.08%,96.23%,100.00%,6,0,12.00%,0.00%,$149.70,$0.00,6,0
B07BZDXRQC,B00CP8M0GM,Adult M&M’S Character Big Face T-Shirt,mm001Nred-M,43,0,0.05%,0.00%,57,0,0.05%,0.00%,98.04%,0.00%,8,0,18.60%,0.00%,$183.60,$0.00,6,0
B09542LZPC,B00FBPL73S,"Ripple Junction Average Joes Dodgeball Costume 2 Pcs - Adult Yellow Jersey from Dodgeball Movie | Halloween Costume for Men & Women | Cosplay, Roleplay, Comic Con & Halloween Sports Costume",dodgeball003-XL,90,1,0.10%,0.10%,116,3,0.10%,0.23%,95.50%,100.00%,6,1,6.67%,100.00%,$269.49,$44.54,6,1
B07YZTT6F3,B00U0IHLE0,Ripple Junction The Big Lebowski Team Dude Bowling Gold Button-Down Shirt Costume (Adult X-Large),bigldudecostume001-XL,86,0,0.10%,0.00%,108,0,0.10%,0.00%,94.23%,0.00%,6,0,6.98%,0.00%,$239.70,$0.00,6,0
B015TM9GTE,B015TM9GTE,Joy Inside Out Blue Costume Wig,insideoutjoywig,58,0,0.07%,0.00%,81,0,0.07%,0.00%,88.89%,0.00%,6,0,10.34%,0.00%,$113.70,$0.00,6,0
B07C2P6CHX,B01JGPD4P2,Metallica Beavis & Butthead Logo Adult Blue T-Shirt (Adult XX-Large),metallica003-XXL,44,1,0.05%,0.10%,51,1,0.05%,0.08%,100.00%,100.00%,7,0,15.91%,0.00%,$167.65,$0.00,6,0
B07C9RDZW5,B07BTJRQWP,Hulk Hogan Hulkamania Sunglasses Yellow,hulkglassesN-yellow,38,0,0.04%,0.00%,46,0,0.04%,0.00%,97.73%,0.00%,6,0,15.79%,0.00%,$95.70,$0.00,6,0
B07BRZNC83,B07C9GXRXT,Hulk Hogan Hulkamania Sleeveless Red T-Shirt (Adult X-Large),hulk003redN-XL,37,1,0.04%,0.10%,46,1,0.04%,0.08%,86.36%,100.00%,6,0,16.22%,0.00%,$149.70,$0.00,6,0
B07FK33CZ5,B07FK2Q72P,NWO New World Order Red Ink Adult Black T-Shirt (XX-Large),nwo003-XXL,33,2,0.04%,0.20%,36,2,0.03%,0.15%,100.00%,100.00%,6,0,18.18%,0.00%,$131.70,$0.00,6,0
B07FK33CZ5,B07FK4PQ86,NWO New World Order Red Ink Adult Black T-Shirt (Medium),nwo003-M,43,1,0.05%,0.10%,49,1,0.04%,0.08%,100.00%,100.00%,6,0,13.95%,0.00%,$131.70,$0.00,6,0
B08JZGFKGH,B07GJWVGTD,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Leonardo,Large)",tmnt016-Leo-Mens-L,734,8,0.85%,0.82%,"1,004",11,0.89%,0.83%,8.53%,22.22%,9,0,1.23%,0.00%,$179.55,$0.00,6,0
B08JZGFKGH,B07GJXTLZP,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Raphael,Medium)",tmnt016-Raph-Mens-M,624,7,0.72%,0.72%,827,11,0.73%,0.83%,7.29%,0.00%,6,0,0.96%,0.00%,$119.70,$0.00,6,0
B07HHHWTBS,B07HHHWTBS,Christmas Vacation Cousin Eddie White Robe and Belt Costume Set,CousinEddieWhiteRobe-220703,154,2,0.18%,0.20%,222,2,0.20%,0.15%,100.00%,100.00%,7,0,4.55%,0.00%,$307.93,$0.00,6,0
B07JD991N3,B07JBKN118,Nickelodeon Boys Henry Danger Costume Pajama Set (Boys Size 8),HenryDangerSet-BLLTV-8,297,3,0.34%,0.31%,373,5,0.33%,0.38%,99.20%,100.00%,7,0,2.36%,0.00%,$195.65,$0.00,6,0
B08CGNFQR1,B087Z8CHYD,Face Mask with Design Add Your Own Custom Image Reusable Cloth Mask with Filter,CustomFaceMask,8,0,0.01%,0.00%,36,0,0.03%,0.00%,97.14%,0.00%,8,0,100.00%,0.00%,$120.00,$0.00,6,0
B0934F1DB6,B0934F1DB6,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, x_s, Regular, Raphael)",TMNTShirt-Youth-Raphael-XS,82,0,0.09%,0.00%,124,0,0.11%,0.00%,92.94%,0.00%,6,0,7.32%,0.00%,$119.70,$0.00,6,0
B09DXKDKB8,B09DXKWX1P,"Power Rangers Mighty Morphin Red Boys Youth Armor Costume T-Shirt (SM, Red)",PRangersShirtYouth-Red-S,49,0,0.06%,0.00%,55,0,0.05%,0.00%,96.15%,0.00%,6,0,12.24%,0.00%,$119.70,$0.00,6,0
B09KS5M1P8,B0B72BKG2W,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, m, Regular, Michelangelo)",TMNTShirt-Youth-Mike-M,60,0,0.07%,0.00%,74,0,0.07%,0.00%,95.45%,0.00%,7,0,11.67%,0.00%,$139.65,$0.00,6,0
B0BBH9BFF5,B0BBH9BFF5,Adult Unisex Allan Las Vegas Party Hangover Movie Deluxe Halloween Costume Beard Brown,1256-HangoverBeard,49,0,0.06%,0.00%,60,0,0.05%,0.00%,95.00%,0.00%,6,0,12.24%,0.00%,$119.70,$0.00,6,0
B0BBHDTHX5,B0BBH9PM32,Ninja Super Hero Turtle Eye Mask Halloween Costume Cosplay (Blue),103013-TmntEyeMask-Blue,50,1,0.06%,0.10%,66,1,0.06%,0.08%,96.77%,100.00%,6,0,12.00%,0.00%,$35.70,$0.00,6,0
B0BBHDTHX5,B0BBHDS26N,Ninja Super Hero Turtle Eye Mask Halloween Costume Cosplay (Orange),103013-TmntEyeMask-Orange,46,0,0.05%,0.00%,58,0,0.05%,0.00%,91.23%,0.00%,6,0,13.04%,0.00%,$35.70,$0.00,6,0
B0BBHDTHX5,B0BBHFY1QL,Ninja Super Hero Turtle Eye Mask Halloween Costume Cosplay (Red),103013-TmntEyeMask-Red,38,0,0.04%,0.00%,47,0,0.04%,0.00%,92.68%,0.00%,6,0,15.79%,0.00%,$35.70,$0.00,6,0
B0BGMDXHGL,B0BGMCSGLJ,"Bel Air Prince Green Shirt, Shorts and Hat Halloween Costume Cosplay",220901-FreshPrinceCostume-L,53,0,0.06%,0.00%,70,0,0.06%,0.00%,90.91%,0.00%,6,0,11.32%,0.00%,$293.94,$0.00,6,0
B0BGVMPWHQ,B0BGVMPWHQ,Golfing Colorful Judge Smails Halloween Costume Fedora Hat,220930-CaddyShackHat,69,3,0.08%,0.31%,90,6,0.08%,0.45%,98.89%,100.00%,6,0,8.70%,0.00%,$179.70,$0.00,6,0
B0BKTG5GTZ,B0BKTGLVKL,Kool Aid Trek Day Tie Dye T-Shirt for Mens and Womens Multicolor,HEKA00ZMSC-KoolAidShirt-XL,36,1,0.04%,0.10%,41,1,0.04%,0.08%,92.31%,100.00%,6,0,16.67%,0.00%,$60.00,$0.00,6,0
B0BKTG5GTZ,B0BKTJJ5DZ,Kool Aid Trek Day Tie Dye T-Shirt for Mens and Womens Multicolor,HEKA00ZMSC-KoolAidShirt-S,33,0,0.04%,0.00%,39,0,0.03%,0.00%,94.87%,0.00%,8,0,24.24%,0.00%,$80.00,$0.00,6,0
B0BPV8H5PW,B0BPTPG1WV,Costume Agent Spider Purple Pink Superhero Ghost Pajama Zip Up Jumpsuit with Hood (2T),220965-GhostSpiderOnesie-2T,81,1,0.09%,0.10%,99,1,0.09%,0.08%,97.87%,0.00%,6,0,7.41%,0.00%,$179.70,$0.00,6,0
B07CBCX8VV,B001C40Y2C,"The Office Michael Scott's Fun Run Race Blue T-Shirt Tee, X-Large",Office008-XL,82,0,0.09%,0.00%,98,0,0.09%,0.00%,98.94%,0.00%,5,0,6.10%,0.00%,$93.95,$0.00,5,0
B07CBCX8VV,B001C44FDG,"The Office Michael Scott's Fun Run Race Blue T-Shirt Tee, Medium",Office008-M,32,0,0.04%,0.00%,39,0,0.03%,0.00%,88.57%,0.00%,6,0,18.75%,0.00%,$180.00,$0.00,5,0
B0026PNI8I,B0026PQRSQ,The Big Lebowski Kaoru Betto Baseball Raglan T-Shirt (Adult Large) Brown,bigl012-L,21,0,0.02%,0.00%,25,0,0.02%,0.00%,91.30%,0.00%,5,0,23.81%,0.00%,$144.75,$0.00,5,0
B07C6DR6BY,B002X5ODG2,Jack Daniel's Whiskey Old No. 7 Tenessee Label Adult Black T-Shirt (Medium),JackDaniels001-MensShirt-M,103,0,0.12%,0.00%,135,0,0.12%,0.00%,81.25%,0.00%,5,0,4.85%,0.00%,$114.75,$0.00,5,0
B07BTW25WY,B0039VOALM,Costume Agent Big Trouble Little China Fu Manchu White Men's Tank Top (XX-Large),btlc004-XXL,33,0,0.04%,0.00%,43,0,0.04%,0.00%,100.00%,0.00%,5,0,15.15%,0.00%,$114.75,$0.00,5,0
B07CM11HRV,B007A2IUQM,Melting Sheldon Cooper The Big Bang Theory Black T-Shirt (Adult Large),rubiks002-L,25,1,0.03%,0.10%,33,1,0.03%,0.08%,100.00%,100.00%,5,1,20.00%,100.00%,$84.58,$16.78,5,1
B07CN4VY7V,B009I261EK,Superhero Adult Costume Cape (White),superherocape-White,29,0,0.03%,0.00%,38,0,0.03%,0.00%,100.00%,0.00%,5,0,17.24%,0.00%,$49.75,$0.00,5,0
B07CR1X62V,B009OL30MG,The Heavyweights Tony Perkis Power Camp Hope Black Adult Sleeveless Tank Top (Adult Medium),heavyweights001TANK-M,29,0,0.03%,0.00%,35,0,0.03%,0.00%,93.94%,0.00%,6,0,20.69%,0.00%,$113.70,$0.00,5,0
B07CKFHYJT,B00BJQKAHC,Step Brothers Pablo Cruise Adult Gray and Maroon Raglan T-Shirt (Adult Small),stepbros010-S,109,1,0.13%,0.10%,135,1,0.12%,0.08%,98.52%,100.00%,5,1,4.59%,100.00%,$124.50,$24.70,5,1
B07CKFHYJT,B00BJQKC16,Step Brothers Pablo Cruise Adult Gray and Maroon Raglan T-Shirt (Adult Large),stepbros010-L,28,0,0.03%,0.00%,34,0,0.03%,0.00%,100.00%,0.00%,5,0,17.86%,0.00%,$124.75,$0.00,5,0
B07BHZCF1V,B00BMVIR0G,Hulkamania Red and Yellow Tie-Dye Wrestling Legging Tights Pants (Adult Medium),hulkpants001-M,35,0,0.04%,0.00%,51,0,0.05%,0.00%,97.87%,0.00%,5,0,14.29%,0.00%,$134.75,$0.00,5,0
B07C58YG3R,B00FI3OPBE,Jeffrey The Dude Zip Up Costume Cardigan Sweater (Adult XX-Large),bigl032-XXL,78,1,0.09%,0.10%,96,1,0.09%,0.08%,96.77%,100.00%,5,0,6.41%,0.00%,$339.75,$0.00,5,0
B07BV15X7N,B00FZ3LQE6,"Power Rangers Baby Ranger Costume Romper Onesie (6-12 Months, Pink)",powerrangers018pink-6/12,68,2,0.08%,0.20%,84,2,0.07%,0.15%,98.15%,0.00%,5,0,7.35%,0.00%,$99.75,$0.00,5,0
B07BV15X7N,B00FZ3LT8Y,Power Rangers Red Baby Ranger Costume Romper Onesie (0-6 Months),powerrangers018red-0/6,78,0,0.09%,0.00%,90,0,0.08%,0.00%,97.92%,0.00%,5,0,6.41%,0.00%,$99.75,$0.00,5,0
B07BV15X7N,B00HJBEHM0,"Power Rangers Baby Ranger Costume Romper Onesie (12-18 Months, Green)",powerrangers018green-12/18,28,0,0.03%,0.00%,32,0,0.03%,0.00%,96.88%,0.00%,5,0,17.86%,0.00%,$99.75,$0.00,5,0
B00HZTBI00,B00HZTBI00,Workaholics Blake Henderson Bobblehead,blakebobblehead001,33,0,0.04%,0.00%,42,0,0.04%,0.00%,88.10%,0.00%,5,0,15.15%,0.00%,$44.75,$0.00,5,0
B07BTS225F,B00O18BM6S,Reversible Adult Red and Blue Superhero Costume Cape (Adult),superherocape002ADULTred-blu,97,2,0.11%,0.20%,126,2,0.11%,0.15%,92.68%,100.00%,5,0,5.15%,0.00%,$59.75,$0.00,5,0
B00OJOXUJG,B00OJOY5XG,DC Comics Superman Silver Logo Men's Performance Compression Athletic T-Shirt (Adult X-Large),super068-XL,35,0,0.04%,0.00%,44,0,0.04%,0.00%,97.67%,0.00%,5,0,14.29%,0.00%,$99.75,$0.00,5,0
B07BNJCCVN,B01596A662,Sheriff Woody Cowboy Costume Shirt (Large/X-Large) Multicolored,woodycostumeshirt-FBA-L-XL,48,1,0.06%,0.10%,58,1,0.05%,0.08%,96.30%,100.00%,5,0,10.42%,0.00%,$174.75,$0.00,5,0
B01G61QIGQ,B01G61QIGQ,Rocky Golden Glove Pendant Chain Necklace,rockynecklace,90,0,0.10%,0.00%,120,0,0.11%,0.00%,93.33%,0.00%,5,0,5.56%,0.00%,$74.75,$0.00,5,0
B07C2P6CHX,B01JGPD3XA,Metallica Logo Blue T-Shirt (Adult X-Large),metallica003-XL,79,0,0.09%,0.00%,94,0,0.08%,0.00%,95.65%,0.00%,5,0,6.33%,0.00%,$119.75,$0.00,5,0
B07CKXLQW7,B01JGYNWVO,"Costume Agent Big Lebowski Costume Pajama - Sweater Pajama Pants from The Dude Costume Big Lebowski | Men Pajama for Halloween Costume, Cosplay, Comic Con, Everyday Use & Themed Birthday Party",biglpants001-M,37,0,0.04%,0.00%,46,0,0.04%,0.00%,87.50%,0.00%,5,0,13.51%,0.00%,$169.75,$0.00,5,0
B07BNVPY2K,B01JSFN2Y8,DC Comics Suicide Squad Harley Quinn DELUXE Sequins Panty (Small) Red/Blue,suicidesquad004-FBA-S,217,1,0.25%,0.10%,299,3,0.27%,0.23%,97.57%,100.00%,5,0,2.30%,0.00%,$144.75,$0.00,5,0
B072K9Y1SC,B01LYKP8AO,"Pro Wrestling Costume Boots (Large, Yellow)",wrestlingboots-LY,143,0,0.16%,0.00%,163,0,0.14%,0.00%,96.79%,0.00%,5,0,3.50%,0.00%,$299.95,$0.00,5,0
B072K9Y1SC,B01LYKP8YP,Pro Wrestling Costume Boots (Medium Yellow),wrestlingboots-MY,89,0,0.10%,0.00%,110,0,0.10%,0.00%,96.23%,0.00%,5,0,5.62%,0.00%,$299.95,$0.00,5,0
B01LYU5VOK,B01LYU5VOK,Alice in Wonderland Mad Hatter Purse,madhatterpurse001,269,3,0.31%,0.31%,338,5,0.30%,0.38%,96.75%,100.00%,5,0,1.86%,0.00%,$149.75,$0.00,5,0
B01N234XUD,B01N234XUD,Metallica Logo Blue T-Shirt (Adult XXX-Large),metallica003-3XL,153,2,0.18%,0.20%,169,2,0.15%,0.15%,97.04%,100.00%,5,0,3.27%,0.00%,$119.75,$0.00,5,0
B073SKR35T,B073SJNBMT,Reversible Adult Green and Green Superhero Custom Personalized Costume Cape (Adult),CUSTOMcapeADULTgrn-grn,107,3,0.12%,0.31%,146,5,0.13%,0.38%,99.31%,100.00%,5,0,4.67%,0.00%,$124.75,$0.00,5,0
B0756JKRZ8,B0756JKRZ8,Wonder Woman Peel and Stick Face Tattoos,6132-WonderWomanFaceTattoos,58,1,0.07%,0.10%,77,1,0.07%,0.08%,98.70%,100.00%,5,0,8.62%,0.00%,$39.75,$0.00,5,0
B07FK33CZ5,B07FK246XG,NWO New World Order Red Ink Adult Black T-Shirt (Large),nwo003-L,46,1,0.05%,0.10%,61,2,0.05%,0.15%,98.25%,100.00%,5,0,10.87%,0.00%,$109.75,$0.00,5,0
B07GBH2172,B07GBH2172,National Lampoon's Christmas Vacation Cousin Eddie Trapper Faux Hat,EMVC1019TV-CousinEddieHat,120,3,0.14%,0.31%,152,3,0.14%,0.23%,98.03%,100.00%,6,0,5.00%,0.00%,$167.70,$0.00,5,0
B07GBKJVJF,B07GBJQ76X,Star Wars Imperial Officer Metal Aplique Twil Cap (Olive),ImperialOfficerCap-ECSW2060TV-Olive,142,1,0.16%,0.10%,192,2,0.17%,0.15%,98.44%,100.00%,5,0,3.52%,0.00%,$89.75,$0.00,5,0
B07VPR97D6,B07VPR97D6,Costume Agent Jessie Cowboy Cowgirl Chaps Halloween & Cosplay Costume Accessory for Adults - White,100950-CowboyChaps1,332,7,0.38%,0.72%,459,8,0.41%,0.61%,98.04%,87.50%,5,1,1.51%,14.29%,$229.29,$45.49,5,1
B07WTPNKY2,B07WTRHLXF,Hot Dog Chub Suit Inflatable Halloween Costume (Adult),220077-HotDogChubSuit-Adult,20,0,0.02%,0.00%,26,0,0.02%,0.00%,100.00%,0.00%,5,0,25.00%,0.00%,$249.95,$0.00,5,0
B07XHP25VK,B07XHP25VK,Sherriff Woody Cowboy Cartoon Character Halloween Costume Accessory Gold Badge,SheriffWoodyBadge,78,1,0.09%,0.10%,96,1,0.09%,0.08%,94.79%,100.00%,5,0,6.41%,0.00%,$29.75,$0.00,5,0
B07XYDVKMS,B07XYDVKMS,Viking Furry Blue Hat Helmet Adult Halloween Costume Accessory,100600-BlueVikingHelmet,45,2,0.05%,0.20%,62,3,0.06%,0.23%,100.00%,100.00%,6,0,13.33%,0.00%,$131.70,$0.00,5,0
B07ZL27R79,B07ZL27R79,"Toy Story Woody and Jessie Halloween Cosplay Costume Belt (Large - 38"" - 42"") Brown",TSM20002TV-WoodyBelt-L,44,0,0.05%,0.00%,58,0,0.05%,0.00%,98.28%,0.00%,6,2,13.64%,0.00%,$143.22,$47.42,5,1
B083QQY4X4,B083QPPJC8,Costume Agent 90's Modern Life Button Down Shirt Blue,204089-ModernLife-M,41,0,0.05%,0.00%,59,0,0.05%,0.00%,94.34%,0.00%,5,0,12.20%,0.00%,$169.75,$0.00,5,0
B08JQNVQFV,B08JQNR22Y,Mad Engine Power Rangers Logo Halloween Costume Crew Socks (Pink),PKPR043-PowerRangersSocks-Pink,32,0,0.04%,0.00%,45,0,0.04%,0.00%,93.18%,0.00%,5,0,15.63%,0.00%,$49.75,$0.00,5,0
B08LQMJN5L,B08LQVWZCQ,"Power Rangers Blue Costume T-Shirt(Blue,Large)",PowerRangers-Blue-SLShirt-L,121,3,0.14%,0.31%,157,4,0.14%,0.30%,33.78%,0.00%,5,0,4.13%,0.00%,$99.75,$0.00,5,0
B09KS5M1P8,B0933PQFMK,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, m, Regular, Donatello)",TMNTShirt-Youth-Donatello-M,72,0,0.08%,0.00%,105,0,0.09%,0.00%,97.98%,0.00%,5,0,6.94%,0.00%,$99.75,$0.00,5,0
B09345RR9J,B09345RR9J,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, x_s, Regular, Michelangelo)",TMNTShirt-Youth-Mike-XS,70,1,0.08%,0.10%,94,2,0.08%,0.15%,96.00%,100.00%,5,0,7.14%,0.00%,$99.75,$0.00,5,0
B09DXKDKB8,B09DXKCZW7,"Power Rangers Mighty Morphin Red Boys Youth Armor Costume T-Shirt (MD, Red)",PRangersShirtYouth-Red-M,43,1,0.05%,0.10%,50,1,0.04%,0.08%,86.96%,0.00%,5,0,11.63%,0.00%,$99.75,$0.00,5,0
B09H8FK5MN,B09H8X1FZG,"Boxing Robe and Shorts Halloween Costume Cosplay for Kids Custom Satin Boxer Cloak (American Flag, Blank (Not Custom))",220846-BoxingRobeKids-Flag,56,1,0.06%,0.10%,81,1,0.07%,0.08%,93.15%,100.00%,5,0,8.93%,0.00%,$149.75,$0.00,5,0
B09S7XZKMZ,B09S7NT224,Super Hero Cape Kids Dress Up Costume Add Your Name Personalized Custom Capes (Blue Shield),custom-KidsCape-CptAmerica,48,1,0.06%,0.10%,75,1,0.07%,0.08%,100.00%,100.00%,5,0,10.42%,0.00%,$124.75,$0.00,5,0
B09KS5M1P8,B0B72DBSFN,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, l, Regular, Raphael)",TMNTShirt-Youth-Raphael-L,42,0,0.05%,0.00%,55,0,0.05%,0.00%,91.49%,0.00%,5,0,11.90%,0.00%,$99.75,$0.00,5,0
B0BKTG5GTZ,B0BKTGQBXZ,Kool Aid Trek Day Tie Dye T-Shirt for Mens and Womens Multicolor,HEKA00ZMSC-KoolAidShirt-L,127,1,0.15%,0.10%,152,1,0.14%,0.08%,94.00%,100.00%,5,0,3.94%,0.00%,$50.00,$0.00,5,0
B0BM5H22S7,B0BM54CQFM,Spongebob Squarepants Pineapple House Lounge Pants,NDSS0K5M-PineappleHousePants-S,23,0,0.03%,0.00%,25,0,0.02%,0.00%,95.83%,0.00%,5,0,21.74%,0.00%,$49.75,$0.00,5,0
B0BM5H22S7,B0BM556HXB,Spongebob Squarepants Pineapple House Lounge Pants,NDSS0K5M-PineappleHousePants-XL,17,0,0.02%,0.00%,20,0,0.02%,0.00%,100.00%,0.00%,5,0,29.41%,0.00%,$49.75,$0.00,5,0
B07CSCKQPZ,B000BBDZS2,Sanford and Son Adult Unisex 1970s TV Show Redd Foxx Buy and Sell Junk T-Shirt Grey,sanford064-XXXL,15,1,0.02%,0.10%,29,1,0.03%,0.08%,96.55%,100.00%,5,0,33.33%,0.00%,$94.75,$0.00,4,0
B07CKR7H1V,B000CDCPC6,A-Team T-Shirt Green (Large),ateam001-L,45,1,0.05%,0.10%,56,2,0.05%,0.15%,100.00%,100.00%,5,0,11.11%,0.00%,$89.75,$0.00,4,0
B07CKDD29N,B0019CEOXC,Rocky Balboa Apollo Movie Boxing American Flag Shorts (Large) Multicolor,ApolloShorts-L,127,1,0.15%,0.10%,156,1,0.14%,0.08%,98.68%,0.00%,4,0,3.15%,0.00%,$79.80,$0.00,4,0
B07CKDD29N,B0019CEOXM,Rocky Balboa Mens Apollo Movie Boxing American Flag Shorts (X-Large),ApolloShorts-XL,74,2,0.09%,0.20%,95,2,0.08%,0.15%,95.74%,100.00%,4,0,5.41%,0.00%,$79.80,$0.00,4,0
B001GN1H0M,B001GN1H0M,BATMAN Halloween Costume Cosplay The Dark Knight Jok Aer Playing Cards Accessory,jokercards,176,4,0.20%,0.41%,230,5,0.20%,0.38%,96.52%,100.00%,4,0,2.27%,0.00%,$67.80,$0.00,4,0
B0026PNI8I,B0026POOT0,The Big Lebowski Kaoru Betto Baseball Raglan T-Shirt (Adult X-Large) White,bigl012-XL,20,0,0.02%,0.00%,29,0,0.03%,0.00%,95.83%,0.00%,4,0,20.00%,0.00%,$115.80,$0.00,4,0
B072SCMW48,B002SBCHYQ,"Rowdy Roddy Piper Hot Rod Wrestling White Adult T-shirt Tee, Large",roddypiper001-L,34,0,0.04%,0.00%,48,0,0.04%,0.00%,86.96%,0.00%,4,0,11.76%,0.00%,$87.80,$0.00,4,0
B002STMH70,B002STMH70,Saved by the Bell AC Slater Costume Wig,acwig,84,0,0.10%,0.00%,102,0,0.09%,0.00%,96.08%,0.00%,4,0,4.76%,0.00%,$67.80,$0.00,4,0
B0030ZRE3S,B002TZDTLG,"It's Always Sunny in Philadelphia - Paddy's Irish Pub T-shirt, Green, XX-Large",alsunny001green-XXL,32,0,0.04%,0.00%,35,0,0.03%,0.00%,84.85%,0.00%,4,0,12.50%,0.00%,$79.80,$0.00,4,0
B07CJV7V6G,B003TORF84,Double Dare Logo Costume Red Adult T-Shirt (Adult XX-Large),doubledare001red-XXL,16,0,0.02%,0.00%,24,0,0.02%,0.00%,100.00%,0.00%,5,0,31.25%,0.00%,$99.75,$0.00,4,0
B07CP4MWG5,B003TX5EGU,Legends of the Hidden Temple Purple Parrots Adult Costume T-Shirt Tee,legendstemplepurp-L,35,0,0.04%,0.00%,59,0,0.05%,0.00%,93.10%,0.00%,5,0,14.29%,0.00%,$84.75,$0.00,4,0
B07CP4MWG5,B003TX79RW,Legends of the Hidden Temple Purple Parrots Adult Costume T-Shirt Tee,legendstemplepurp-M,17,1,0.02%,0.10%,23,1,0.02%,0.08%,85.71%,100.00%,4,0,23.53%,0.00%,$67.80,$0.00,4,0
B0041SYN4Q,B0041SYN4Q,It's Always Sunny in Philadelphia Gruesome Twosome Charlie & Frank Yellow Adult T-shirt Tee (X-Large),alsunny021-XL,30,0,0.03%,0.00%,47,0,0.04%,0.00%,89.36%,0.00%,4,0,13.33%,0.00%,$79.80,$0.00,4,0
B07BV5755Y,B0045VJ94I,Hoosiers Hickory High School 15 Basketball Costume Burgundy Jersey Tank Top (X-Large),hoosiers003-XL,18,0,0.02%,0.00%,22,0,0.02%,0.00%,90.00%,0.00%,5,0,27.78%,0.00%,$99.75,$0.00,4,0
B07BV1W8GN,B004TNCJGM,Hangover The Alan Baby Bjorn With Graphic Human Tree Dark Khaki Adult Costume T-Shirt Tee (Large),hangover014-L,13,0,0.01%,0.00%,14,0,0.01%,0.00%,100.00%,0.00%,4,0,30.77%,0.00%,$91.80,$0.00,4,0
B08HKD31CC,B004XDMMGA,STAR WARS Return of The Jedi Last Battle Black Adult T-Shirt Tee (Large),starwars017-L,31,1,0.04%,0.10%,45,1,0.04%,0.08%,95.45%,100.00%,4,0,12.90%,0.00%,$91.80,$0.00,4,0
B08HKD31CC,B004XDMMHO,STAR WARS Return of The Jedi Last Battle Yoda Black Adult T-Shirt Tee (X-Large),starwars017-XL,55,1,0.06%,0.10%,77,1,0.07%,0.08%,97.40%,100.00%,4,0,7.27%,0.00%,$91.80,$0.00,4,0
B009KMCL6K,B005EHIUMO,Adult Unisex Futurama Classic TV Cartoon Series Faded Planet Express T-Shirt Black,Futurama003-L,41,1,0.05%,0.10%,46,1,0.04%,0.08%,95.56%,100.00%,4,0,9.76%,0.00%,$91.80,$0.00,4,0
B005K0V6EO,B005K0V6EO,Adult Unisex Hulk Hogan Hulkamania Pro Wrestler Manic Halloween Costume Wig,wmw001,80,1,0.09%,0.10%,99,1,0.09%,0.08%,98.99%,100.00%,4,0,5.00%,0.00%,$99.80,$0.00,4,0
B07BR96LSZ,B005MZ6W7S,TV Store Scott Pilgrim vs. The World Ramona Flowers Star Circle Messenger Bag (Hunter Green/Navy),scottpilgrimramonabag-Green/Navy,273,1,0.31%,0.10%,391,1,0.35%,0.08%,96.10%,100.00%,4,0,1.47%,0.00%,$191.96,$0.00,4,0
B07BYYL6NT,B005N02ERE,Wrestler Halloween Costume Hogan Mania Deluxe Complete Set Cosplay Party Outfit,hulkhogancostumesetREDsunREDban-XL,22,0,0.03%,0.00%,27,0,0.02%,0.00%,100.00%,0.00%,4,0,18.18%,0.00%,$251.96,$0.00,4,0
