(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0887M6B4H,B0887NK9KK,Hollywood Champion Adult White T-Shirt,3001-White-ChampionShirt-XL,63,0,0.02%,0.00%,70,0,0.02%,0.00%,89.47%,0.00%,20,0,31.75%,0.00%,$459.00,$0.00,19,0
B09JL8BRXY,B09JL84BJ1,American Marketing Ent Bluey Ready for Adventure Boys Halloween Costume Pajamas Cosplay (3T),QF009BBSTV-BlueyPajamas-3T,984,6,0.33%,0.18%,"1,153",8,0.30%,0.19%,98.48%,100.00%,19,0,1.93%,0.00%,$531.05,$0.00,19,0
B09JL8BRXY,B09JLB2BXK,American Marketing Ent Bluey Ready for Adventure Boys Halloween Costume Pajamas Cosplay (4) Blue,QF009BBSTV-BlueyPajamas-4,"1,146",11,0.38%,0.34%,"1,322",11,0.34%,0.25%,98.58%,100.00%,20,0,1.75%,0.00%,$559.00,$0.00,19,0
B075LLWNXF,B003VVH2GK,Plumtree Scott Pilgrim Band Logo Gold T-Shirt Tee (Medium),plumtree001-M,179,0,0.06%,0.00%,228,0,0.06%,0.00%,97.99%,0.00%,18,0,10.06%,0.00%,$449.10,$0.00,18,0
B0046Q4VJA,B0046Q4VJA,Red Wrestling Kilt Skirt,piperskirt,494,13,0.16%,0.40%,632,16,0.16%,0.37%,99.21%,100.00%,18,0,3.64%,0.00%,$377.10,$0.00,18,0
B07BS3YC9C,B007W58NMI,Arrested Development Distressed Bluth's Original Frozen Banana Royal Blue Heather Mens T-shirt (Adult X-Large),arrested011-XL,110,4,0.04%,0.12%,139,5,0.04%,0.12%,95.80%,50.00%,20,0,18.18%,0.00%,$419.00,$0.00,18,0
B07CKFHYJT,B00BJQKC16,Step Brothers Pablo Cruise Adult Gray and Maroon Raglan T-Shirt (Adult Large),stepbros010-L,132,3,0.04%,0.09%,159,4,0.04%,0.09%,97.32%,100.00%,18,0,13.64%,0.00%,$449.10,$0.00,18,0
B07CKXLQW7,B01JGYNNYU,"COSTUME AGENT Big Lebowski Costume Pajama - Sweater Pajama Pants from The Dude Costume Big Lebowski | Men Pajama for Halloween Costume, Cosplay, Comic Con, Everyday Use &amp; Themed Birthday Party",biglpants001-L,407,6,0.13%,0.18%,531,8,0.14%,0.19%,99.21%,100.00%,19,0,4.67%,0.00%,$645.05,$0.00,18,0
B07GBKJVJF,B07GBJQ76X,Star Wars Imperial Officer Metal Aplique Twil Cap (Olive),ImperialOfficerCap-ECSW2060TV-Olive,422,3,0.14%,0.09%,605,6,0.16%,0.14%,99.50%,100.00%,21,0,4.98%,0.00%,$376.95,$0.00,18,0
B08JZGFKGH,B07GJXT6MP,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Raphael,X-Large)",tmnt016-Raph-Mens-XL,919,10,0.30%,0.31%,"1,175",15,0.30%,0.35%,26.82%,20.00%,18,1,1.96%,10.00%,$358.90,$19.75,18,1
B08JZGFKGH,B07GJYQYT8,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Leonardo,X-Large)",tmnt016-Leo-Mens-XL,"1,463",19,0.48%,0.58%,"2,009",22,0.52%,0.51%,17.67%,5.88%,18,0,1.23%,0.00%,$359.10,$0.00,18,0
B09JL8BRXY,B09JL92Q72,Bluey Ready for Adventure Boys Halloween Costume Pajamas Cosplay (8),QF009BBSTV-BlueyPajamas-8,843,7,0.28%,0.21%,"1,003",7,0.26%,0.16%,92.02%,85.71%,18,0,2.14%,0.00%,$539.10,$0.00,18,0
B07CBSCYDF,B000YY2NFM,Peanuts Charlie Brown Costume T-Shirt,Peanuts001-L,237,2,0.08%,0.06%,304,4,0.08%,0.09%,98.63%,100.00%,17,0,7.17%,0.00%,$373.15,$0.00,17,0
B07CBSCYDF,B000YY4LIY,Peanuts Charlie Brown Costume T-Shirt (Adult X-Large),Peanuts001-XL,143,3,0.05%,0.09%,177,4,0.05%,0.09%,100.00%,0.00%,17,0,11.89%,0.00%,$373.15,$0.00,17,0
B07CBCX8VV,B001C40Y2C,"The Office Michael Scott's Fun Run Race Blue T-Shirt Tee, X-Large",Office008-XL,229,2,0.08%,0.06%,295,2,0.08%,0.05%,99.65%,100.00%,17,0,7.42%,0.00%,$319.43,$0.00,17,0
B07CR1X62V,B009OL32A6,The Heavyweights Tony Perkis Power Camp Hope Black Adult Sleeveless Tank Top (Adult X-Large),heavyweights001TANK-XL,170,1,0.06%,0.03%,214,1,0.05%,0.02%,98.13%,100.00%,17,0,10.00%,0.00%,$322.15,$0.00,17,0
B07CKFHYJT,B00BJQKB9E,Step Brothers Pablo Cruise Adult Gray and Maroon Raglan T-Shirt (Medium),stepbros010-M,103,3,0.03%,0.09%,114,3,0.03%,0.07%,98.11%,100.00%,18,1,17.48%,33.33%,$448.85,$24.70,17,1
B015TM9GTE,B015TM9GTE,Joy Inside Out Blue Costume Wig,insideoutjoywig,212,4,0.07%,0.12%,281,6,0.07%,0.14%,92.88%,100.00%,17,1,8.02%,25.00%,$321.96,$18.76,17,1
B01LBRL76Q,B01LBRLC0W,Caribbean Pirate Brown Costume Boots (Medium 10-11),100576BROWN-M,659,6,0.22%,0.18%,847,6,0.22%,0.14%,99.31%,100.00%,17,0,2.58%,0.00%,"$1,291.15",$0.00,17,0
B08JZGFKGH,B07GJXTLZP,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Raphael,Medium)",tmnt016-Raph-Mens-M,"1,085",14,0.36%,0.43%,"1,431",19,0.37%,0.44%,21.77%,0.00%,17,0,1.57%,0.00%,$339.15,$0.00,17,0
B09DXKDKB8,B09DXKZTQM,"Power Rangers Mighty Morphin Pink Boys Youth Armor Costume T-Shirt(XS, Pink)",PRangersShirtYouth-Pink-XS,290,3,0.10%,0.09%,347,3,0.09%,0.07%,98.46%,100.00%,17,0,5.86%,0.00%,$339.15,$0.00,17,0
B09KS8CDXM,B09KS7VKZ3,It's Always Sunny in Philadelphia Paddy's Irish Pub Adjustable Hat (Dark Green),SUHT2185-PaddysHat-DarkGreen,162,2,0.05%,0.06%,254,3,0.07%,0.07%,97.15%,100.00%,17,0,10.49%,0.00%,$424.15,$0.00,17,0
B0BGQLJVDB,B0BGQPD86B,"Christmas Green Monster Furry Jumpsuit Shoes Gloves and Mask Halloween Costume Cosplay (Green Monster Standard Mask, L/XL)",GreenMonsterSuit-Mask1-L-XL,253,3,0.08%,0.09%,373,3,0.10%,0.07%,95.90%,100.00%,17,1,6.72%,33.33%,$958.60,$59.35,17,1
B0BKTG5GTZ,B0BKTGLVKL,Kool Aid Trek Day Tie Dye T-Shirt for Mens and Womens Multicolor,HEKA00ZMSC-KoolAidShirt-XL,161,2,0.05%,0.06%,182,2,0.05%,0.05%,97.69%,100.00%,19,0,11.80%,0.00%,$190.00,$0.00,17,0
B005K0V6EO,B005K0V6EO,Adult Unisex Hulk Hogan Hulkamania Pro Wrestler Manic Halloween Costume Wig,wmw001,213,6,0.07%,0.18%,263,6,0.07%,0.14%,98.48%,66.67%,16,0,7.51%,0.00%,$431.20,$0.00,16,0
B006A9VGO4,B006A9VGO4,"Glass Das Boot Beer Mug 2 Liter As Seen in Beerfest, Garden, Lawn, Maintenance",beerfestdasboot2liter1,243,6,0.08%,0.18%,314,8,0.08%,0.19%,98.09%,50.00%,37,12,15.23%,200.00%,$574.91,$176.16,16,1
B07C2P6CHX,B01JGPD3MG,Metallica Logo Blue T-Shirt (Adult Medium),metallica003-M,146,1,0.05%,0.03%,200,1,0.05%,0.02%,96.26%,100.00%,16,0,10.96%,0.00%,$383.20,$0.00,16,0
B072K9Y1SC,B01M16CG9F,Pro Wrestling Costume Boots (Medium White),wrestlingboots-MW,261,2,0.09%,0.06%,314,2,0.08%,0.05%,97.67%,100.00%,16,1,6.13%,50.00%,$959.24,$59.39,16,1
B07FK33CZ5,B07FK2LT7J,NWO New World Order Red Ink Adult Black T-Shirt (X-Large),nwo003-XL,144,3,0.05%,0.09%,173,3,0.04%,0.07%,98.21%,100.00%,17,1,11.81%,33.33%,$372.93,$21.73,16,1
B07FK33CZ5,B07FK2Q72P,NWO New World Order Red Ink Adult Black T-Shirt (XX-Large),nwo003-XXL,99,3,0.03%,0.09%,115,3,0.03%,0.07%,99.10%,100.00%,19,0,19.19%,0.00%,$417.05,$0.00,16,0
B08JZGFKGH,B07GJXVJX7,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Michelangelo,Medium)",tmnt016-Mike-Mens-M,830,9,0.27%,0.28%,"1,089",12,0.28%,0.28%,34.72%,30.00%,16,0,1.93%,0.00%,$319.20,$0.00,16,0
B07JD991N3,B07JBKN118,Nickelodeon Boys Henry Danger Costume Pajama Set (Boys Size 8),HenryDangerSet-BLLTV-8,868,7,0.29%,0.21%,"1,124",9,0.29%,0.21%,99.38%,100.00%,18,0,2.07%,0.00%,$503.10,$0.00,16,0
B07VPR97D6,B07VPR97D6,Costume Agent Jessie Cowboy Cowgirl Chaps Halloween & Cosplay Costume Accessory for Adults - White,100950-CowboyChaps1,779,10,0.26%,0.31%,"1,025",11,0.26%,0.25%,97.46%,90.91%,16,1,2.05%,10.00%,$734.74,$45.49,16,1
B09CR9V2F5,B09CRRLYX7,Costume Agent Willy's Wonderland The Janitor Blue T-Shirt,WillysWonderland-Shirt-M,117,1,0.04%,0.03%,159,1,0.04%,0.02%,93.10%,0.00%,18,0,15.38%,0.00%,$449.10,$0.00,16,0
B09HWLGYZC,B09HW99L3M,Golf Rainbow Cardigan Sweater Caddy Halloween Costume Cosplay,204092-RainbowCardigan-L,49,0,0.02%,0.00%,75,0,0.02%,0.00%,92.54%,0.00%,16,0,32.65%,0.00%,$863.20,$0.00,16,0
B0BBH9BFF5,B0BBH9BFF5,Adult Unisex Allan Las Vegas Party Hangover Movie Deluxe Halloween Costume Beard Brown,1256-HangoverBeard,112,0,0.04%,0.00%,143,0,0.04%,0.00%,96.50%,0.00%,16,0,14.29%,0.00%,$319.20,$0.00,16,0
B0BBHDTHX5,B0BBHWN6VD,Ninja Super Hero Turtle Eye Mask Halloween Costume Cosplay (Purple),103013-TmntEyeMask-Purple,252,5,0.08%,0.15%,330,6,0.08%,0.14%,99.39%,100.00%,17,3,6.75%,60.00%,$100.97,$17.67,16,2
B009KMCL6K,B005EHIUP6,Futurama Faded Planet Express Black T-Shirt (M),Futurama003-M,254,2,0.08%,0.06%,306,2,0.08%,0.05%,98.63%,100.00%,15,0,5.91%,0.00%,$308.25,$0.00,15,0
B07BS3YC9C,B007W58NHI,Arrested Development Distressed Bluth's Original Frozen Banana Royal Blue Heather Mens T-shirt (Adult Large),arrested011-L,57,0,0.02%,0.00%,71,0,0.02%,0.00%,98.46%,0.00%,18,0,31.58%,0.00%,$371.10,$0.00,15,0
B07BZDXRQC,B00CP8M0GM,Adult M&M’S Character Big Face T-Shirt,mm001Nred-M,140,2,0.05%,0.06%,188,2,0.05%,0.05%,98.83%,100.00%,17,0,12.14%,0.00%,$390.15,$0.00,15,0
B09542LZPC,B00FBPL81E,"Ripple Junction Average Joes Dodgeball Costume 2 Pcs - Adult Yellow Jersey from Dodgeball Movie | Halloween Costume for Men & Women | Cosplay, Roleplay, Comic Con & Halloween Sports Costume",dodgeball003-XXL,268,1,0.09%,0.03%,334,1,0.09%,0.02%,99.69%,100.00%,17,0,6.34%,0.00%,$819.83,$0.00,15,0
B00U0HTJ2S,B00U0HTJ2S,Adult Unisex National Lampoon's Vacation Walley World Marty Moose Beanie Hat Red,VAWX2011-MooseHat,165,5,0.05%,0.15%,214,7,0.05%,0.16%,99.07%,100.00%,27,0,16.36%,0.00%,$403.65,$0.00,15,0
B08JZGFKGH,B07GK1CZPS,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Leonardo,Medium)",tmnt016-Leo-Mens-M,"1,161",8,0.38%,0.25%,"1,611",15,0.41%,0.35%,21.16%,16.67%,15,0,1.29%,0.00%,$299.25,$0.00,15,0
B07H4ZXX3F,B07H4YSWZZ,Giraffe Inflatable Halloween Costume Cosplay Jumpsuit (Adult),InflatableGiraffe-Adult,229,4,0.08%,0.12%,282,5,0.07%,0.12%,97.70%,80.00%,16,0,6.99%,0.00%,$639.84,$0.00,15,0
B083QQY4X4,B083QPPJC8,Costume Agent 90's Modern Life Button Down Shirt Blue,204089-ModernLife-M,174,2,0.06%,0.06%,223,2,0.06%,0.05%,98.06%,100.00%,16,0,9.20%,0.00%,$543.20,$0.00,15,0
B08LQMJN5L,B08LQQTDXC,"Power Rangers White Costume T-Shirt(White,Medium)",PowerRangers-White-SLShirt-M,229,1,0.08%,0.03%,299,1,0.08%,0.02%,51.29%,100.00%,15,0,6.55%,0.00%,$299.25,$0.00,15,0
B09KS5M1P8,B0934G8T62,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, x_s, Regular, Donatello)",TMNTShirt-Youth-Donatello-XS,551,4,0.18%,0.12%,699,7,0.18%,0.16%,96.83%,83.33%,15,0,2.72%,0.00%,$299.25,$0.00,15,0
B09DXKDKB8,B09DXJPQWJ,"Power Rangers Mighty Morphin Pink Boys Youth Armor Costume T-Shirt (SM, Pink)",PRangersShirtYouth-Pink-S,151,1,0.05%,0.03%,185,2,0.05%,0.05%,87.06%,0.00%,15,0,9.93%,0.00%,$299.25,$0.00,15,0
B09KS5M1P8,B0B72DBSFN,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, l, Regular, Raphael)",TMNTShirt-Youth-Raphael-L,220,0,0.07%,0.00%,274,0,0.07%,0.00%,96.36%,0.00%,15,0,6.82%,0.00%,$299.25,$0.00,15,0
B0BKTG5GTZ,B0BKTFCZXL,Kool Aid Trek Day Tie Dye T-Shirt for Mens and Womens Multicolor,HEKA00ZMSC-KoolAidShirt-M,133,2,0.04%,0.06%,150,2,0.04%,0.05%,97.89%,100.00%,15,0,11.28%,0.00%,$150.00,$0.00,15,0
B07CRL3XFJ,B000HQAXEA,"Hulk Hogan ""hulkamania"" Sleeveless T-shirt Gold [Apparel] Size: Small",hulk003-S,442,5,0.15%,0.15%,541,7,0.14%,0.16%,98.32%,85.71%,15,0,3.39%,0.00%,$374.25,$0.00,14,0
B0026PNI8I,B0026POOT0,The Big Lebowski Kaoru Betto Baseball Raglan T-Shirt (Adult X-Large) White,bigl012-XL,66,1,0.02%,0.03%,86,1,0.02%,0.02%,93.24%,100.00%,14,0,21.21%,0.00%,$405.30,$0.00,14,0
B002PINI86,B002PINI86,Kenny Powers Eastbound & Down Costume Wig Black,kennywig,298,1,0.10%,0.03%,373,1,0.10%,0.02%,95.17%,100.00%,15,0,5.03%,0.00%,$239.25,$0.00,14,0
B072SCMW48,B002SBIA6A,"Rowdy Roddy Piper Hot Rod Wrestling White Adult T-shirt Tee, XL",roddypiper001-XL,195,1,0.06%,0.03%,251,2,0.06%,0.05%,98.36%,100.00%,14,0,7.18%,0.00%,$307.30,$0.00,14,0
B009KMCL6K,B005EHIUMO,Adult Unisex Futurama Classic TV Cartoon Series Faded Planet Express T-Shirt Black,Futurama003-L,229,2,0.08%,0.06%,275,2,0.07%,0.05%,98.86%,100.00%,14,0,6.11%,0.00%,$291.30,$0.00,14,0
B07CMHJ9J7,B00CMQWQAC,Los Pollos Hermanos Logo T-Shirt Tee Navy,breakingbad004navy-L,373,5,0.12%,0.15%,514,6,0.13%,0.14%,98.67%,100.00%,15,0,4.02%,0.00%,$299.25,$0.00,14,0
B09542LZPC,B00FBPL5K8,"Ripple Junction Average Joes Dodgeball Costume 2 Pcs - Adult Yellow Jersey from Dodgeball Movie | Halloween Costume for Men & Women | Cosplay, Roleplay, Comic Con & Halloween Sports Costume",dodgeball003-M,218,4,0.07%,0.12%,289,5,0.07%,0.12%,93.28%,100.00%,16,4,7.34%,100.00%,$721.72,$176.84,14,2
B012EEA55Y,B012EEEHGC,German Alpine Bavarian Oktoberfest Brown Costume Hat with Feather (Brown),germanhat001-brown,167,1,0.06%,0.03%,221,1,0.06%,0.02%,94.88%,100.00%,14,0,8.38%,0.00%,$191.10,$0.00,14,0
B0147HQ3WA,B0145Q36OQ,Where's Waldo DELUXE Costume Set (Adult X-Large),waldocostumeDELUXE-FBA-XL,57,1,0.02%,0.03%,82,1,0.02%,0.02%,87.32%,0.00%,14,0,24.56%,0.00%,$419.30,$0.00,14,0
B07C5D48QB,B015L2QR1W,Macho Man Star Printed Costume Bandana (Purple),machomanbandana-Purple,187,1,0.06%,0.03%,249,1,0.06%,0.02%,97.94%,100.00%,14,0,7.49%,0.00%,$167.30,$0.00,14,0
B07BNVPY2K,B01JSFN5NQ,DC Comics Suicide Squad Harley Quinn Deluxe Sequins Panty (Medium) Red/Blue,suicidesquad004-M,637,9,0.21%,0.28%,883,15,0.23%,0.35%,97.91%,100.00%,14,0,2.20%,0.00%,$405.30,$0.00,14,0
B0756JKRZ8,B0756JKRZ8,Wonder Woman Peel and Stick Face Tattoos,6132-WonderWomanFaceTattoos,199,4,0.07%,0.12%,281,8,0.07%,0.19%,99.64%,100.00%,20,7,10.05%,175.00%,$157.06,$53.71,14,2
B0777PZDC5,B0777MHCJQ,Dr Who Tardis Lounge Pants (XX-Large),DW0185-TardisGridLoungePants-2XL,277,1,0.09%,0.03%,365,2,0.09%,0.05%,96.99%,100.00%,17,0,6.14%,0.00%,$305.15,$0.00,14,0
B07BRLMRFZ,B07BS1YJGN,"Costume Agent Hulkamani Logo Snapsuit Infant Baby Romper (12 months, Red)",hulk007N-12,83,0,0.03%,0.00%,97,0,0.02%,0.00%,97.85%,0.00%,16,0,19.28%,0.00%,$303.20,$0.00,14,0
B07GBH2172,B07GBH2172,National Lampoon's Christmas Vacation Cousin Eddie Trapper Faux Hat,EMVC1019TV-CousinEddieHat,406,6,0.13%,0.18%,520,8,0.13%,0.19%,99.23%,100.00%,15,0,3.69%,0.00%,$419.25,$0.00,14,0
B08LDVVLHK,B07YX94S4T,Indiana J Holy Grail Cup Replica Halloween Costume Cosplay Prop (1 Pack),IndianaJHolyGrailCup,225,1,0.07%,0.03%,276,2,0.07%,0.05%,98.53%,100.00%,14,0,6.22%,0.00%,$209.30,$0.00,14,0
B084PZDKRH,B084Q3J9LV,Costume Agent Personalized Add Your Own Image Custom Adult Sublimation Capes Black,CustomSublimationCape-Black,408,9,0.13%,0.28%,563,13,0.14%,0.30%,98.89%,100.00%,15,0,3.68%,0.00%,$344.25,$0.00,14,0
B09KS5M1P8,B0934GHNC8,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, l, Regular, Leonardo)",TMNTShirt-Youth-Leonardo-L,314,1,0.10%,0.03%,417,2,0.11%,0.05%,98.82%,100.00%,14,0,4.46%,0.00%,$279.30,$0.00,14,0
B0938H8RVR,B0938H8RVR,Las Vegas Visor Hat Sunglasses and Cigarette Holder Halloween Costume Cosplay Accessory Set Green,Fearloathing-LasVegasVisorSet,144,4,0.05%,0.12%,195,7,0.05%,0.16%,99.49%,100.00%,14,0,9.72%,0.00%,$377.30,$0.00,14,0
B09DXKDKB8,B09DXKWX1P,"Power Rangers Mighty Morphin Red Boys Youth Armor Costume T-Shirt (SM, Red)",PRangersShirtYouth-Red-S,130,0,0.04%,0.00%,155,0,0.04%,0.00%,97.18%,0.00%,14,0,10.77%,0.00%,$279.30,$0.00,14,0
B09DXKDKB8,B09DXKY57C,"Power Rangers Mighty Morphin Red Boys Youth Armor Costume T-Shirt(XS, Red)",PRangersShirtYouth-Red-XS,297,2,0.10%,0.06%,366,3,0.09%,0.07%,95.93%,66.67%,14,0,4.71%,0.00%,$279.30,$0.00,14,0
B09DXKDKB8,B09DXL1HMZ,"Power Rangers Mighty Morphin Blue Boys Youth Armor Costume T-Shirt (SM, Blue)",PRangersShirtYouth-Blue-S,84,2,0.03%,0.06%,101,2,0.03%,0.05%,97.78%,100.00%,14,0,16.67%,0.00%,$279.30,$0.00,14,0
B09S7XZKMZ,B09S7NT224,Super Hero Cape Kids Dress Up Costume Add Your Name Personalized Custom Capes (Blue Shield),custom-KidsCape-CptAmerica,167,3,0.06%,0.09%,236,4,0.06%,0.09%,100.00%,100.00%,15,0,8.98%,0.00%,$374.25,$0.00,14,0
B07CKDD29N,B0019CEOXM,Rocky Balboa Mens Apollo Movie Boxing American Flag Shorts (X-Large),ApolloShorts-XL,261,4,0.09%,0.12%,314,4,0.08%,0.09%,98.68%,100.00%,13,0,4.98%,0.00%,$264.35,$0.00,13,0
B07BV1W8GN,B004TNCJGM,Hangover The Alan Baby Bjorn With Graphic Human Tree Dark Khaki Adult Costume T-Shirt Tee (Large),hangover014-L,97,2,0.03%,0.06%,118,3,0.03%,0.07%,100.00%,66.67%,13,0,13.40%,0.00%,$289.35,$0.00,13,0
B009KMCL6K,B005EHIUWE,"T-Shirt - Futurama - Planet Express, Black, X-Large",Futurama003-XL,140,1,0.05%,0.03%,172,1,0.04%,0.02%,98.14%,100.00%,13,1,9.29%,100.00%,$268.12,$22.72,13,1
B07BZDXRQC,B00CP8M3MS,M&M M&M's Candy Blue Silly Character Face Adult T-Shirt (X-Large),mm001Nblu-XL,157,4,0.05%,0.12%,204,6,0.05%,0.14%,95.68%,100.00%,14,0,8.92%,0.00%,$321.30,$0.00,13,0
B08CBHLQGP,B00FH80JOM,Tuxedo Tux Adult Royal Blue Inflatable Chub Suit ® Costume,chubsuitcostume002-rylblue,908,5,0.30%,0.15%,"1,125",7,0.29%,0.16%,97.96%,100.00%,13,0,1.43%,0.00%,$311.35,$0.00,13,0
B07CKNSJPS,B00JHLXYDI,Fifth Sun NASA Logo Adult Black T-Shirt (Adult Large),nasa002-L,197,2,0.07%,0.06%,244,3,0.06%,0.07%,69.05%,100.00%,13,0,6.60%,0.00%,$220.35,$0.00,13,0
B07CKNSJPS,B00JHLXYYM,Fifth Sun NASA Logo Adult Black T-Shirt (Adult Medium),nasa002-M,419,4,0.14%,0.12%,529,4,0.14%,0.09%,92.77%,100.00%,13,0,3.10%,0.00%,$155.35,$0.00,13,0
B07CKXLQW7,B01JGYNWVO,"Costume Agent Big Lebowski Costume Pajama - Sweater Pajama Pants from The Dude Costume Big Lebowski | Men Pajama for Halloween Costume, Cosplay, Comic Con, Everyday Use & Themed Birthday Party",biglpants001-M,121,0,0.04%,0.00%,150,0,0.04%,0.00%,93.89%,0.00%,14,0,11.57%,0.00%,$475.30,$0.00,13,0
B01KMANFTA,B01KMANFTA,Womens Ladies Wonderland Alice Boyshorts Fancy Dress Accessory,846523-WonderlandBoyshorts,313,4,0.10%,0.12%,473,6,0.12%,0.14%,97.04%,100.00%,13,0,4.15%,0.00%,$46.08,$0.00,13,0
B072K9Y1SC,B01M0UQKL2,Pro Wrestling Costume Boots (Medium Black),wrestlingboots-MB,362,2,0.12%,0.06%,430,2,0.11%,0.05%,98.55%,100.00%,13,0,3.59%,0.00%,$779.87,$0.00,13,0
B01LZDDTNV,B01M1BSPIX,Rowdy Piper T-shirt and Kilt Costume Set (Adult XX-Large),hotrodcostumeset-2X,76,2,0.03%,0.06%,105,2,0.03%,0.05%,91.67%,100.00%,13,0,17.11%,0.00%,$389.35,$0.00,13,0
B07C9RDZW5,B07BTJRQWP,Hulk Hogan Hulkamania Sunglasses Yellow,hulkglassesN-yellow,93,1,0.03%,0.03%,113,1,0.03%,0.02%,99.07%,100.00%,13,0,13.98%,0.00%,$207.35,$0.00,13,0
B07YZV1VQF,B07YZV1VQF,Unisex Macho Man Professional Wrestler Bandana Halloween Cosplay Costume Accessory,101001-MachoManBandana,149,3,0.05%,0.09%,194,3,0.05%,0.07%,98.45%,100.00%,13,0,8.72%,0.00%,$155.35,$0.00,13,0
B0887M6B4H,B0887LFPN8,Hollywood Champion Adult White T-Shirt,3001-White-ChampionShirt-M,51,0,0.02%,0.00%,59,0,0.02%,0.00%,100.00%,0.00%,13,0,25.49%,0.00%,$298.35,$0.00,13,0
B09DXKDKB8,B09DXKCZW7,"Power Rangers Mighty Morphin Red Boys Youth Armor Costume T-Shirt (MD, Red)",PRangersShirtYouth-Red-M,129,2,0.04%,0.06%,149,2,0.04%,0.05%,94.78%,100.00%,13,0,10.08%,0.00%,$259.35,$0.00,13,0
B0B9192QZ4,B0B916CGG1,Karate Cobra Mohawk Halloween Costume Blue and Red Wig Cosplay (Blue) One Size,1253-CobraKaiHawk-Blue,196,2,0.06%,0.06%,322,5,0.08%,0.12%,96.27%,100.00%,13,0,6.63%,0.00%,$324.35,$0.00,13,0
B072SCMW48,B002SBCHYQ,"Rowdy Roddy Piper Hot Rod Wrestling White Adult T-shirt Tee, Large",roddypiper001-L,111,0,0.04%,0.00%,140,0,0.04%,0.00%,95.45%,0.00%,12,0,10.81%,0.00%,$263.40,$0.00,12,0
B07C6DR6BY,B002X5SU9I,Jack Daniel's Whiskey Old No. 7 Tenessee Label Adult Black T-Shirt (XX-Large),JackDaniels001-MensShirt-XXL,93,0,0.03%,0.00%,114,0,0.03%,0.00%,96.04%,0.00%,12,0,12.90%,0.00%,$275.40,$0.00,12,0
B07BTWHSXB,B0084DMJCC,Eastbound & Down Myrtle Beach Mermen 55 T-Shirt (X-Large) Carolina Blue,eastbound018-XL,115,0,0.04%,0.00%,153,0,0.04%,0.00%,96.27%,0.00%,12,0,10.43%,0.00%,$263.40,$0.00,12,0
B07BZDXRQC,B00CP8M3D2,Adult M&M’S Character Big Face T-Shirt,mm001Nblu-L,133,5,0.04%,0.15%,171,10,0.04%,0.23%,98.74%,100.00%,12,2,9.02%,40.00%,$274.94,$45.44,12,2
B00DNGZ96S,B00DNGZ2CO,Teenage Mutant Ninja Turtles TMNT Michelangelo Costume Green T-Shirt with Orange Eye Mask (Adult Large),tmnt045Mike-L,73,2,0.02%,0.06%,104,11,0.03%,0.25%,89.47%,0.00%,12,3,16.44%,150.00%,$262.74,$65.19,12,3
B07CKNSJPS,B00JHM3072,Fifth Sun NASA Logo Adult Black T-Shirt (Adult X-Large),nasa002-XL,195,1,0.06%,0.03%,250,1,0.06%,0.02%,60.26%,0.00%,13,0,6.67%,0.00%,$181.35,$0.00,12,0
B01L2EGHFY,B01L2EGHFY,Rocky Black Italian Stallion Boxer Shorts (Adult Large),rockyshorts-L,513,1,0.17%,0.03%,692,2,0.18%,0.05%,97.83%,100.00%,12,0,2.34%,0.00%,$251.40,$0.00,12,0
B01LBRL76Q,B01LBRLDX8,Caribbean Pirate Brown Costume Boots (X-Large 14),100576BROWN-XL,347,4,0.11%,0.12%,433,4,0.11%,0.09%,99.50%,100.00%,12,0,3.46%,0.00%,$911.40,$0.00,12,0
B072K9Y1SC,B01LYKP8AO,"Pro Wrestling Costume Boots (Large, Yellow)",wrestlingboots-LY,442,4,0.15%,0.12%,536,6,0.14%,0.14%,99.00%,100.00%,12,0,2.71%,0.00%,$719.88,$0.00,12,0
B01LYU5VOK,B01LYU5VOK,Alice in Wonderland Mad Hatter Purse,madhatterpurse001,894,5,0.30%,0.15%,"1,164",8,0.30%,0.19%,98.02%,100.00%,12,0,1.34%,0.00%,$359.40,$0.00,12,0
B07HHJ1RQR,B07HHKSQTT,Wu Tang Clan Logo Yellow and Black Lounge Pants (Adult Medium),WuTangLoungePants-LN0010-52-M,103,0,0.03%,0.00%,137,0,0.04%,0.00%,94.70%,0.00%,12,0,11.65%,0.00%,$299.40,$0.00,12,0
